timestamp,symbol,strategy,action,reason,latest_close,entry_price,buying_power,in_position,qty,sma_fast,sma_slow,signal,crossover,market_is_open,force_test_trade,force_direction
2026-03-27T19:49:13Z,ALB,sma_crossover,HOLD,no_trade,178.3,178.27,199110.03,True,0,178.16125000000002,178.13150000000002,1.0,0.0,True,False,SELL
2026-03-27T19:50:14Z,ALB,sma_crossover,HOLD,no_trade,178.3,178.27,199109.1,True,0,178.16125000000002,178.13150000000002,1.0,0.0,True,False,SELL
2026-03-27T19:51:15Z,ALB,sma_crossover,SELL,sma_crossover,178.32,178.27,199109.18,True,5,178.11625,178.132,0.0,-1.0,True,False,SELL
2026-03-27T19:52:18Z,ALB,sma_crossover,HOLD,no_trade,178.32,,199999.8,False,0,178.11625,178.132,0.0,-1.0,True,False,SELL
2026-03-27T19:53:19Z,ALB,sma_crossover,BUY,sma_crossover,178.325,,199999.8,False,5,178.13062499999998,178.12825,1.0,1.0,True,False,SELL
2026-03-27T19:54:22Z,ALB,sma_crossover,HOLD,no_trade,178.325,178.45,199108.45,True,0,178.13062499999998,178.12825,1.0,1.0,True,False,SELL
2026-03-27T19:55:23Z,ALB,sma_crossover,HOLD,no_trade,178.51,178.45,199110.3,True,0,178.16062499999998,178.14275,1.0,0.0,True,False,SELL
2026-03-27T19:56:24Z,ALB,sma_crossover,HOLD,no_trade,178.955,178.45,199109.7,True,0,178.26375000000002,178.1915,1.0,0.0,True,False,SELL
2026-03-27T19:57:24Z,ALB,sma_crossover,HOLD,no_trade,178.86,178.45,199111.0,True,0,178.36875,178.2295,1.0,0.0,True,False,SELL
2026-03-27T19:58:25Z,ALB,sma_crossover,HOLD,no_trade,179.15,178.45,199111.6,True,0,178.525,178.2955,1.0,0.0,True,False,SELL
2026-03-27T19:59:26Z,ALB,sma_crossover,HOLD,no_trade,179.34,178.45,199112.28,True,0,178.72,178.37,1.0,0.0,True,False,SELL
2026-03-27T20:00:27Z,ALB,sma_crossover,HOLD,market_closed,179.41,178.45,199112.55,True,0,178.85875000000001,178.4395,1.0,0.0,False,False,SELL
2026-03-27T20:01:28Z,ALB,sma_crossover,HOLD,market_closed,179.41,178.45,199112.55,True,0,178.85875000000001,178.4395,1.0,0.0,False,False,SELL
2026-03-27T20:02:28Z,ALB,sma_crossover,HOLD,market_closed,179.41,178.45,199112.5,True,0,178.85875000000001,178.4395,1.0,0.0,False,False,SELL
